t,r0_x,r0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,r5_x,r5_y,rdot5_x,rdot5_y,rddot5_x,rddot5_y,r6_x,r6_y,rdot6_x,rdot6_y,rddot6_x,rddot6_y,r7_x,r7_y
18.67,0.0,0.0,4.489383035978592,-3.6709565944447813,2.7072855321082825,-1.3483869892719413,-13.842609503881008,11.4446363392652,9.69712124810345,-4.901925813032524,4.931439385497124,7.111910303551498,-3.8398634822613005,-1.7658273952753696,14.748405080139415,-3.375549968306563,-0.7788181693496055,10.105496064990387,11.908082692789819,-13.814255497491958,20.2515949198605,-3.3755499683068324,0.7788181693473869,10.105496064989632,-11.908082692792476,-13.81425549748733,25.30287875189655,-4.901925813032299,-4.931439385496567,7.111910303551028,3.8398634822614923,-1.7658273952786097,30.51061696402139,-3.6709565944447107,-2.707285532108264,-1.348386989272857,13.842609503882528,11.444636339264937,35.0,0.0
18.68,0.0,0.0,4.515746568262157,-3.6838490131330968,2.564145710839346,-1.228308053302651,-14.743647161060622,12.5523082879608,9.746209448636415,-4.830907368137586,4.880946088250301,7.090232340064405,-6.265210065941973,-2.565209111172358,14.741251333590075,-3.2751780307600082,-0.6449527656425246,9.970141932701424,14.813690806349218,-13.255055346518759,20.25874866640982,-3.275178030760287,0.6449527656402854,9.970141932700711,-14.813690806350849,-13.255055346514451,25.25379055136359,-4.830907368137367,-4.880946088249748,7.090232340063906,6.265210065941041,-2.5652091111751183,30.484253431737827,-3.6838490131330355,-2.564145710839314,-1.2283080533035686,14.743647161062427,12.552308287960722,35.0,0.0
18.69,0.0,0.0,4.540641234643507,-3.6954902295459844,2.412906917096474,-1.0976014421795603,-15.452140210681904,13.573552216434935,9.7946749651098,-4.760141567922034,4.806273726123622,7.060695210211852,-8.702073962410987,-3.3484000655713153,14.7355654530149,-3.1761345239526175,-0.4835118945771253,9.84038272846829,17.46406379480782,-12.688715583118732,20.26443454698497,-3.176134523952903,0.48351189457487553,9.840382728467617,-17.46406379480827,-12.688715583114872,25.205325034890212,-4.760141567921819,-4.806273726123083,7.060695210211328,8.702073962408726,-3.3484000655735224,30.45935876535648,-3.6954902295459324,-2.412906917096424,-1.0976014421804785,15.452140210683922,13.57355221643502,35.0,0.0
18.7,0.0,0.0,4.56399326148163,-3.7057754699507544,2.25553879056714,-0.9571007395150719,-15.972310329945508,14.510959365409294,9.842269587461699,-4.68971020315817,4.707353155995792,7.023430075111459,-11.11783111715049,-4.110377589539748,14.731622733576371,-3.0783595353685866,-0.2971672214797056,9.716264249990287,19.80808024825242,-12.126712471560886,20.268377266423478,-3.078359535368879,0.29716722147745483,9.716264249989653,-19.80808024825214,-12.126712471557346,25.157730412538317,-4.6897102031579605,-4.707353155995278,7.023430075110915,11.117831117147475,-4.1103775895415176,30.43600673851836,-3.7057754699507117,-2.2555387905670696,-0.9571007395159884,15.972310329947732,14.510959365409564,35.0,0.0
18.71,0.0,0.0,4.585748115443325,-3.7146087869667452,2.0939471782819554,-0.8076356153293888,-16.311103601171354,15.367189748362732,9.888747498789018,-4.619692236656215,4.584442165645028,6.978650159234196,-13.47985642042121,-4.845322186583559,14.729668952177708,-2.981794605123039,-0.08906491485277002,9.597710415077147,21.799462403960064,-11.58077247342052,20.27033104782212,-2.981794605123337,0.08906491485052725,9.597710415076547,-21.7994624039586,-11.58077247341749,25.111252501211005,-4.619692236656012,-4.584442165644549,6.978650159233637,13.479856420416716,-4.845322186584777,30.414251884556663,-3.714608786966712,-2.093947178281862,-0.8076356153303013,16.311103601174125,15.367189748363314,35.0,0.0
18.72,0.0,0.0,4.605869702133079,-3.7219032744678393,1.9299051239450373,-0.6500097514635884,-16.477615649791417,16.14475517804992,9.933873695723268,-4.550161745835173,4.438160503075386,6.926648460091889,-15.757185587808795,-5.5469230997076515,14.729904967346805,-2.886385341128991,0.13722353840093926,9.4845201718878,23.39942297810788,-11.06236180933309,20.270095032653,-2.8863853411292952,-0.13722353840316515,9.484520171887228,-23.399422978105676,-11.062361809330447,25.066126304276757,-4.550161745834975,-4.438160503074952,6.92664846009132,15.757185587803576,-5.546923099708414,30.39413029786691,-3.721903274467815,-1.9299051239449185,-0.6500097514644947,16.47761564979436,16.144755178050666,35.0,0.0
18.73,0.0,0.0,4.624340366093137,-3.7275810675824856,1.7650528679335507,-0.4850008415791994,-16.48294179310492,16.845935998685555,9.977423988430697,-4.4811879227226274,4.269489876516416,6.867797748237091,-17.92060166449958,-6.2084679065792745,14.73248671923622,-2.7920814190970784,0.3777013329790284,9.376367498930023,24.576600745614634,-10.582512643039475,20.26751328076356,-2.792081419097388,-0.37770133298122877,9.376367498929476,-24.5766007456114,-10.58251264303736,25.02257601156933,-4.481187922722435,-4.269489876516037,6.867797748236517,17.920601664493333,-6.208467906579472,30.375659633906853,-3.72758106758247,-1.7650528679334028,-0.48500084158009726,16.482941793107955,16.845935998686436,35.0,0.0
18.740000000000002,0.0,0.0,4.641160890803446,-3.731573342693682,1.6008978472981137,-0.31336059115858605,-16.340022573928636,17.472735414014096,10.01918500061218,-4.412835073954915,4.079773954423504,6.8025505672632045,-19.942713646970997,-6.822971531833842,14.737525229623184,-2.6988365825357925,0.6279463451789045,9.272801405060743,25.306984246629046,-10.151646245671191,20.262474770376574,-2.6988365825361083,-0.62794634518107,9.272801405060216,-25.306984246624936,-10.15164624566957,24.980814999387853,-4.412835073954729,-4.079773954423189,6.80255056726263,19.942713646963703,-6.822971531833545,30.358839109196545,-3.7315733426936752,-1.6008978472979347,-0.31336059115947323,16.340022573932004,17.472735414015204,35.0,0.0
18.75,0.0,0.0,4.65635049868168,-3.7338203174389855,1.438814695762624,-0.13581471750479035,-16.06349066336385,18.026868847662044,10.058954169503266,-4.345162620777056,3.8707183654777495,6.731439233804436,-21.798023789903127,-7.3833377352147345,14.745086601909584,-2.60660864275138,0.8831111328980015,9.173245929485898,25.573825965842705,-9.779397656143297,20.254913398090153,-2.6066086427517012,-0.8831111329001228,9.173245929485384,-25.573825965837628,-9.779397656142228,24.941045830496773,-4.3451626207768745,-3.870718365477509,6.731439233803867,21.798023789894895,-7.383337735213912,30.343649501318314,-3.7338203174389877,-1.4388146957624122,-0.1358147175056652,16.063490663367247,18.02686884766331,35.0,0.0
18.76,0.0,0.0,4.669936886086846,-3.734271130507056,1.279988807447494,0.046950137158172006,-15.667636057784222,18.509460803976374,10.096561607300655,-4.278219088722803,3.6442539680173143,6.6550297159910015,-23.466714664846272,-7.8832536910030555,14.75516860240577,-2.5153657157222127,1.1383355009236762,9.077062549812512,25.372074820246073,-9.473620010871246,20.24483139759395,-2.515365715722538,-1.1383355009257436,9.077062549812005,-25.372074820240357,-9.473620010870631,24.903438392699385,-4.278219088722628,-3.6442539680171584,6.655029715990442,23.46671466483736,-7.883253691001839,30.33006311391315,-3.7342711305070666,-1.279988807447248,0.04695013715730964,15.667636057787774,18.509460803977824,35.0,0.0
18.77,0.0,0.0,4.68194995247306,-3.7328770844853243,1.1254748017282268,0.2342374524021354,-15.165805321687508,18.920828666335062,10.131864350632439,-4.2120484689567705,3.4022595234000437,6.573928689788542,-24.9334891561398,-8.3169910439811,14.767720820052755,-2.4250835814260463,1.3892375917840516,8.98358754479211,24.704952882779676,-9.24065332155052,20.232279179946943,-2.425083581426377,-1.3892375917860575,8.983587544791606,-24.704952882773256,-9.240653321550385,24.868135649367602,-4.212048468956601,-3.402259523399979,6.573928689787998,24.933489156130527,-8.316991043979469,30.31805004752694,-3.732877084485344,-1.1254748017279468,0.23423745240128796,15.165805321690868,18.920828666336625,35.0,0.0
18.78,0.0,0.0,4.692447275136231,-3.729592383261296,0.9763561027266985,0.42529223681828376,-14.57538943933831,19.2613933820763,10.164685846421555,-4.146705972841604,3.1468757830181056,6.488898893099361,-26.17704635852716,-8.677448504837441,14.782716990348632,-2.3357291651390826,1.630900871331082,8.891993022985705,23.570314003657014,-9.087648246990353,20.217283009651045,-2.3357291651394183,-1.6309008713330193,8.891993022985199,-23.570314003649877,-9.087648246990723,24.835314153578484,-4.14670597284144,-3.146875783018137,6.488898893098836,26.17704635851738,-8.677448504835418,30.30755272486377,-3.7295923832613234,-0.9763561027263861,0.42529223681745254,14.57538943934145,19.26139338207802,35.0,0.0
18.79,0.0,0.0,4.701491156076686,-3.7243795749798103,0.8335463525124642,0.6193696777673894,-13.91289881644363,19.531144156746713,10.194879739548401,-4.082236083393696,2.880327768380393,6.400721876033564,-27.1810666493642,-8.958589756356202,14.800079344708752,-2.247279969919464,1.8586576916607964,8.801443663220185,21.974931971997183,-9.019920695402632,20.199920655290907,-2.2472799699198047,-1.8586576916626587,8.801443663219674,-21.974931971989534,-9.01992069540344,24.805120260451638,-4.082236083393537,-2.880327768380525,6.400721876033059,27.181066649354257,-8.958589756353906,30.29850884392332,-3.7243795749798463,-0.8335463525121215,0.6193696777665758,13.912898816446557,19.531144156748518,35.0,0.0
18.8,0.0,0.0,4.709147744163198,-3.717209650720434,0.6977830476995006,0.8157371016192344,-13.193659856367283,19.729793617745145,10.22233207771889,-4.018671867022399,2.604915529892439,6.310193346376184,-27.934618056715752,-9.15583646268651,14.819676076662516,-2.159724726618864,2.0681222338382854,8.711102382381869,19.934888708198994,-9.040720999830816,20.180323923337124,-2.15972472661921,-2.068122233840066,8.711102382381345,-19.934888708190634,-9.040720999832143,24.777667922281147,-4.0186718670222445,-2.604915529892674,6.310193346375705,27.93461805670548,-9.15583646268389,30.29085225583681,-3.717209650720478,-0.6977830476991305,0.8157371016184396,13.193659856369834,19.729793617747077,35.0,0.0
18.81,0.0,0.0,4.715487035132964,-3.7080620444974737,0.569627539446612,1.0136739737520593,-12.431713972088282,19.85695340417321,10.246961311464368,-3.956034973530207,2.3230141468571723,6.218123169587437,-28.432172664566114,-9.266346966995387,14.841321341853327,-2.07306339388274,2.2551905078970576,8.620130335416755,17.47549276119344,-9.151123501207534,20.158678658146297,-2.0730633938830914,-2.255190507898751,8.620130335416217,-17.475492761184654,-9.151123501209272,24.753038688535668,-3.9560349735300577,-2.3230141468575116,6.218123169586986,28.43217266455573,-9.2663469669926,30.284512964867048,-3.7080620444975256,-0.5696275394462178,1.0136739737512839,12.431713972090563,19.85695340417527,35.0,0.0
18.82,0.0,0.0,4.72058287159162,-3.6969246332599575,0.4494650334570439,1.2124718985531195,-11.639740858050395,19.912297586330958,10.268718294141692,-3.8943356361125767,2.037073727474137,6.125335368802462,-28.67361760227808,-9.289246964193124,14.864775258038648,-1.987307158150084,2.4160403528396293,8.527686915330275,14.631215352651132,-9.349953273684928,20.135224741960958,-1.9873071581504407,-2.4160403528412306,8.527686915329715,-14.631215352641902,-9.349953273687094,24.73128170585834,-3.894335636112432,-2.0370737274745805,6.12533536880204,28.67361760226779,-9.289246964190182,30.279417128408397,-3.696924633260017,-0.44946503345663036,1.2124718985523653,11.639740858052107,19.912297586333118,35.0,0.0
18.830000000000002,0.0,0.0,4.724512943013231,-3.6837937368916553,0.3375045899788094,1.4114346194181966,-10.829003242366078,19.895710414536644,10.287586281933166,-3.833572671358082,1.749619408840188,6.032668124831549,-28.664265793304725,-9.225808847092166,14.889743905089942,-1.9024784336536382,2.5471314366370423,8.432929753187507,11.445646363874875,-9.633749890534922,20.110256094909648,-1.9024784336540004,-2.5471314366385482,8.432929753186924,-11.445646363865361,-9.633749890537448,24.71241371806686,-3.833572671357942,-1.7496194088407355,6.032668124831156,28.664265793294774,-9.225808847089176,30.27548705698679,-3.6837937368917224,-0.3375045899783813,1.411434619417464,10.829003242367094,19.895710414538904,35.0,0.0
18.84,0.0,0.0,4.727358785740296,-3.668674118211072,0.23377912380454013,1.6098780187518065,-10.009310208077771,19.807416082428432,10.303580933846572,-3.7737334792483495,1.4632513569491956,5.94097377616004,-28.414870178521838,-9.07957984832285,14.915879324992702,-1.8186108624198016,2.645205256229107,8.335014718113097,7.971471065520198,-9.996765898968604,20.084120675006876,-1.8186108624201696,-2.6452052562305153,8.335014718112486,-7.97147106551045,-9.996765898971471,24.69641906615345,-3.7737334792482122,-1.463251356949843,5.9409737761596775,28.414870178512047,-9.079579848319879,30.27264121425973,-3.668674118211146,-0.23377912380410315,1.6098780187510968,10.009310208078489,19.807416082430812,35.0,0.0
18.85,0.0,0.0,4.72920578298375,-3.6515789829714276,0.13814540427138722,1.8071301179674135,-9.18899622783858,19.648089188302812,10.316750311715182,-3.714794043157989,1.1806447666917324,5.851118818948233,-27.94164343171778,-8.856462164054905,14.942779521846472,-1.735749314268543,2.7072851375244635,8.233095917291136,4.270466746051061,-10.430995617023898,20.05722047815309,-1.7357493142689169,-2.707285137525772,8.233095917290497,-4.270466746041112,-10.430995617027099,24.683249688284832,-3.714794043157856,-1.1806447666924758,5.851118818947899,27.941643431708393,-8.85646216405199,30.270794217016277,-3.651578982971509,-0.13814540427094713,1.8071301179667285,9.188996227838686,19.648089188305313,35.0,0.0
18.86,0.0,0.0,4.730138905065431,-3.63252766053842,0.05039810449765192,2.0025194197129896,-8.37501708702559,19.418767583133068,10.327164641692972,-3.6567237140572226,0.9042915741475079,5.763914187543644,-27.26404292219436,-8.563880782625448,14.97002022732042,-1.6539452945118296,2.7310125140796613,8.126404230863997,0.4083973288868954,-10.927061412306328,20.02997977267913,-1.6539452945122106,-2.731012514080872,8.126404230863324,-0.4083973288769247,-10.927061412309783,24.672835358307033,-3.656723714057092,-0.9042915741483378,5.76391418754334,27.264042922185695,-8.563880782622702,30.2698610949346,-3.632527660538508,-0.050398104497216815,2.002519419712328,8.375017087025014,19.41876758313567,35.0,0.0
18.87,0.0,0.0,4.730228892066454,-3.6115362028481397,-0.02926933068743856,2.195303973711861,-7.574116987599588,19.120246888841343,10.334866083178595,-3.599506095997153,0.6355379503637912,5.679877518934483,-26.394312797807878,-8.206862027783265,14.997292623775952,-1.5732368369360474,2.7158361223973806,8.014537234813568,-3.567385042571024,-11.478030563223241,20.002707376223587,-1.5732368369364351,-2.7158361223984913,8.014537234812858,3.567385042581053,-11.478030563226971,24.6651339168214,-3.5995060959970258,-0.6355379503647043,5.679877518934205,26.394312797799888,-8.206862027780694,30.269771107933582,-3.6115362028482343,0.029269330687862555,2.1953039737112254,7.574116987598188,19.120246888844044,35.0,0.0
18.88,0.0,0.0,4.729560768193741,-3.5886335629803052,-0.10102986597625518,2.3847631859700225,-6.792407698023425,18.75430446770688,10.339932616239564,-3.5431077484497795,0.3763390864764947,5.599691903282262,-25.351533637063902,-7.793454973427805,15.024202847416184,-1.4936776277535442,2.660683662579904,7.896936439168685,-7.595573902694609,-12.074257390485522,19.975797152583343,-1.4936776277539392,-2.6606836625809143,7.896936439167937,7.595573902704658,-12.074257390489509,24.660067383760424,-3.5431077484496543,-0.37633908647748393,5.599691903282009,25.35153363705661,-7.793454973425454,30.2704392318063,-3.588633562980406,0.10102986597666047,2.3847631859694136,6.79240769802135,18.754304467709638,35.0,0.0
18.89,0.0,0.0,4.728217310532996,-3.5638561796837376,-0.16512981984975927,2.57021762436676,-6.0346536565371665,18.32319308552642,10.342462296211837,-3.487488594350572,0.12848079127323375,5.523947798836217,-24.15741610716126,-7.332807986252567,15.050348524487429,-1.415326372346394,2.565044247941865,7.773137119671675,-11.612810806998104,-12.705268948084587,19.94965147551209,-1.4153263723467968,-2.565044247942776,7.773137119670887,11.612810807007886,-12.705268948088706,24.65753770378814,-3.4874885943504492,-0.1284807912742899,5.523947798835986,24.157416107155143,-7.332807986250575,30.271782689467052,-3.5638561796838446,0.16512981985013775,2.5702176243661787,6.034653656534033,18.323193085529248,35.0,0.0
18.900000000000002,0.0,0.0,4.726276366073789,-3.537246710096125,-0.22182550637218595,2.751025156810614,-5.30429087223515,17.829560061951135,10.342568242307209,-3.4326044580565074,-0.10657086413487926,5.453099954787523,-22.83518521562125,-6.834670957598059,15.07533592946853,-1.3382443370724821,2.42916877401715,7.6428146119401354,-15.556383763020634,-13.360272114539848,19.92466407053098,-1.3382443370728934,-2.4291687740179637,7.642814611939305,15.556383763030261,-13.360272114544141,24.657431757692756,-3.432604458056387,0.10657086413376637,5.4530999547873105,22.835185215616065,-6.834670957596395,30.27372363392626,-3.5372467100962375,0.22182550637252918,2.751025156810062,5.304290872231263,17.829560061954055,35.0,0.0
18.91,0.0,0.0,4.723810851709566,-3.5088540297440005,-0.2713832351911323,2.926580951239589,-4.6034507075479,17.276457284832873,10.340378637613323,-3.378407065346007,-0.32766954631353085,5.3874674112691965,-21.409600420916057,-6.3093562312732505,15.098779985070884,-1.2624953492654183,2.2540699185589026,7.505784311466811,-19.36418744422792,-14.02821045501247,19.90122001492862,-1.2624953492658386,-2.254069918559621,7.505784311465938,19.36418744423732,-14.028210455016907,24.65962136238663,-3.378407065345889,0.3276695463123722,5.387467411268998,21.409600420911907,-6.3093562312719484,30.276189148290488,-3.508854029744118,0.2713832351914318,2.9265809512390666,4.603450707543118,17.27645728483583,35.0,0.0
18.92,0.0,0.0,4.7208887542376345,-3.4787332325427096,-0.3140793115375988,3.09631747562133,-3.932984344067542,16.66733988118324,10.336036729093657,-3.32484404341888,-0.5339886595054208,5.3272334993560415,-19.90696943746044,-5.767701928750464,15.120304262238477,-1.1881457972344582,2.0415221415392732,7.362001673619447,-22.974689320007204,-14.697809388016076,19.87969573776102,-1.188145797234888,-2.0415221415399003,7.36200167361853,22.974689320016346,-14.697809388020628,24.663963270906287,-3.3248440434187634,0.5339886595042287,5.327233499355854,19.9069694374573,-5.767701928749549,30.279111245762422,-3.478733232542832,0.31407931153784613,3.0963174756208396,3.932984344062021,16.667339881186273,35.0,0.0
18.93,0.0,0.0,4.717573130359176,-3.446945630796482,-0.35020003622587137,3.2597044979526975,-3.292487273117594,16.00605466034289,10.329700827587535,-3.271858920896457,-0.7250213456297281,5.272445841064801,-18.355156036683784,-5.221038255683906,15.139540980147821,-1.1152646302646898,1.7940616851498874,7.211562213641131,-26.326901874182695,-15.35761017328727,19.86045901985167,-1.1152646302651297,-1.7940616851504263,7.21156221364017,26.326901874191336,-15.357610173291809,24.670299172412395,-3.271858920896342,0.725021345628514,5.27244584106462,18.355156036681826,-5.221038255683482,30.282426869640883,-3.4469456307966095,0.3502000362260586,3.2597044979522387,3.292487273111476,16.00605466034601,35.0,0.0
18.94,0.0,0.0,4.713922107465299,-3.413558754692032,-0.38004169588477366,3.416249086844826,-2.680323585090143,15.296819443038855,10.321544302771478,-3.219391129731971,-0.9005804755162978,5.2230163557971085,-16.783581295270874,-4.681156871377388,15.156131015411404,-1.0439233568087283,1.514986516921928,7.054701498510672,-29.3603624345754,-15.995993719252665,19.843868984588084,-1.0439233568091761,-1.5149865169223844,7.0547014985096625,29.3603624345834,-15.99599371925711,24.678455697228436,-3.219391129731858,0.900580475515071,5.223016355796928,16.783581295270636,-4.681156871377503,30.286077892534763,-3.413558754692164,0.380041695884894,3.4162490868443975,2.6803235850829026,15.296819443042056,35.0,0.0
18.95,0.0,0.0,4.709996530565038,-3.3786426224947124,-0.4038504242335662,3.56549743180315,-2.096245274028405,14.544090285203383,10.311715743026262,-3.167390634239962,-1.060670628046772,5.178798029981191,-15.215749373422899,-4.157879173777834,15.16979266205068,-0.9741821610292399,1.2078175269310596,6.891707271241714,-32.02706234642359,-16.60341940245182,19.830207337948803,-0.974182161029698,-1.2078175269314362,6.891707271240659,32.02706234643132,-16.603419402456293,24.688284256973642,-3.1673906342398515,1.060670628045545,5.178798029981008,15.215749373423535,-4.157879173778312,30.290003469435025,-3.3786426224948483,0.40385042423361206,3.5654974318027532,2.0962452740206174,14.544090285206641,35.0,0.0
18.96,0.0,0.0,4.70586041151496,-3.342271907859698,-0.421911474201779,3.7070293215829,-1.540564907586237,13.752651311157111,10.300357515807043,-3.115809675780497,-1.2053306779181625,5.1396398427097125,-13.673091952596444,-3.660376930441272,15.180277145418415,-0.9060975419348435,0.8761933231477097,6.722874897884348,-34.284049785375274,-17.171150175805955,19.819722854581062,-0.9060975419353122,-0.8761933231480106,6.7228748978832495,34.284049785382614,-17.171150175810368,24.69964248419285,-3.1158096757803877,1.2053306779169461,5.1396398427095225,13.673091952597929,-3.660376930442153,30.294139588485102,-3.3422719078598377,0.42191147420174385,3.707029321582536,1.540564907578073,13.752651311160479,35.0,0.0
18.97,0.0,0.0,4.701570870613859,-3.3045271339187203,-0.434559911319378,3.8404713528062917,-1.011910878570994,12.927518555713084,10.287634140837383,-3.0645937163367782,-1.3348235619328874,5.105280465963466,-12.18000231756572,-3.1986383767646647,15.187330482411951,-0.839730893907878,0.5243571263695784,6.548611979091428,-36.08650171599501,-17.689886994049264,19.812669517587526,-0.8397308939083581,-0.5243571263698086,6.548611979090285,36.086501716001614,-17.689886994053428,24.712365859162496,-3.0645937163366708,1.3348235619316922,5.105280465963265,12.180002317568693,-3.1986383767660804,30.298429129386204,-3.3045271339188633,0.43455991131925636,3.8404713528059613,1.0119108785621052,12.927518555716501,35.0,0.0
18.98,0.0,0.0,4.6971817594003555,-3.2654909542923156,-0.4421007442737295,3.965504608297361,-0.5091689179006451,12.073743951465362,10.273699058793932,-3.013694535141543,-1.4496298229693378,5.0753670100566,-10.757383529048777,-2.7812940627055145,15.190758262338232,-0.7751361345832481,0.15685305960359508,6.369405600455843,-37.398767688750254,-18.151769504672675,19.809241737661242,-0.7751361345837398,-0.15685305960376006,6.369405600454659,37.39876768875636,-18.151769504676626,24.726300941205935,-3.0136945351414384,1.4496298229681752,5.075367010056384,10.757383529052873,-2.7812940627073512,30.302818240599706,-3.265490954292462,0.44210074427351687,3.965504608297065,0.509168917891202,12.073743951468826,35.0,0.0
18.990000000000002,0.0,0.0,4.692743660652916,-3.2252481530899173,-0.4448089249095638,4.081864657081628,-0.03150414096971588,11.196374300023438,10.258694631306463,-2.9630702286771933,-1.5504476099815439,5.049455023636708,-9.422634614415749,-2.4155960168347956,15.190425646913772,-0.7123597048485897,-0.22147385193322577,6.185822332510963,-38.19436495202183,-18.550370928668457,19.8095743530857,-0.7123597048490932,0.22147385193312052,6.18582233250974,38.19436495202743,-18.55037092867213,24.741305368693393,-2.9630702286770907,1.550447609980425,5.0494550236364715,9.422634614420659,-2.4155960168370125,30.30725633934714,-3.225248153090066,0.44480892490925683,4.081864657081367,0.031504140960208815,11.196374300027022,35.0,0.0
19.0,0.0,0.0,4.688303888389836,-3.1838856449098154,-0.4429293482289965,4.189341554386248,0.4216202498894859,10.30041271871107,10.242752140957853,-2.912685210675736,-1.6381926779993345,5.027008493684783,-8.189638116972844,-2.1074000241604818,15.186257370264684,-0.6514405688441969,-0.6054776808141416,5.9985082307304465,-38.45597475173004,-18.880693105893794,19.813742629734787,-0.6514405688447126,0.6054776808140896,5.998508230729188,38.45597475173504,-18.88069310589708,24.757247859041993,-2.912685210675636,1.6381926779982698,5.027008493684522,8.1896381169787,-2.1074000241630975,30.311696111610217,-3.1838856449099673,0.44292934822859276,4.189341554386023,-0.42162024989912084,10.300412718714748,35.0,0.0
19.01,0.0,0.0,4.683906487869243,-3.141492474839115,-0.4366768523915185,4.287779841640119,0.8504273879093631,9.390782389215554,10.225991791284066,-2.8625102121187345,-1.7139983881284084,5.007399845515205,-7.068749909582021,-1.8611485836063046,15.178237738926656,-0.5924102139629596,-0.9897115974031085,5.8081888355280435,-38.175438556481076,-19.139163859019792,19.821762261072816,-0.5924102139634879,0.9897115974031041,5.808188835526755,38.175438556485474,-19.13916385902261,24.77400820871577,-2.862510212118637,1.7139983881274077,5.007399845514915,7.068749909588817,-1.8611485836093005,30.316093512130806,-3.1414924748392687,0.4366768523910166,4.2877798416399315,-0.8504273879191544,9.390782389219291,35.0,0.0
19.02,0.0,0.0,4.679592235589106,-3.0981598184538353,-0.42623621871400497,4.377078546473617,1.254814129215653,8.472292471407075,10.208522706774199,-2.8125222812374306,-1.7792157075501267,4.989909942775787,-6.066791844864838,-1.6798527951239564,15.166410631844972,-0.5352926508505139,-1.3684278698538273,5.615669172258058,-37.353753339616354,-19.323638157828597,19.8335893681545,-0.535292650851055,1.3684278698538646,5.615669172256743,37.353753339620205,-19.323638157830892,24.791477293225626,-2.812522281237337,1.7792157075491977,4.989909942775466,6.066791844872498,-1.6798527951272604,30.320407764410938,-3.0981598184539907,0.4262362187134046,4.377078546473467,-1.2548141292255934,8.472292471410919,35.0,0.0
19.03,0.0,0.0,4.6754001248046615,-3.053979998229912,-0.41178287437876737,4.457185177533974,1.6339345955175233,7.549586126878525,10.190437094151475,-2.7627068105252346,-1.8352825556368253,4.973787277744137,-5.1861172564243425,-1.5647902102932854,15.150885387790867,-0.4801026859277816,-1.7358789282264775,5.4217769437765995,-36.00221193121777,-19.433653704581648,19.849114612208606,-0.4801026859283366,1.7358789282265474,5.421776943775266,36.002211931221005,-19.4336537045833,24.809562905848342,-2.7627068105251436,1.835282555635976,4.9737872777437815,5.18611725643261,-1.5647902102969198,30.324599875195375,-3.053979998230069,0.41178287437806904,4.457185177533863,-1.633934595527137,7.549586126882433,35.0,0.0
19.04,0.0,0.0,4.671373732490539,-3.0090427708494993,-0.3936274332644951,4.528066161317149,1.9851192157189388,6.6270973191708595,10.171798640241287,-2.7130609953241933,-1.8830719829312736,4.958528758743318,-4.423347098538212,-1.5152282422760361,15.131831116767016,-0.42684356830523296,-2.0876542930265227,5.227099746596927,-34.14217489319828,-19.470617305683916,19.868168883232457,-0.4268435683058014,2.0876542930266226,5.227099746595581,34.14217489320106,-19.470617305684932,24.828201359758523,-2.713060995324106,1.883071982930511,4.958528758742925,4.423347098547069,-1.5152282422798837,30.32862626750949,-3.0090427708496565,0.39362743326369903,4.528066161317077,-1.9851192157285027,6.627097319174789,35.0,0.0
19.05,0.0,0.0,4.66754772848803,-2.963442526505535,-0.37207608472150056,4.589749088082269,2.307863992492642,5.709191465951651,10.152700876486383,-2.6635732913181265,-1.9238692455178894,4.943425788659777,-3.779288847747509,-1.5314998825842263,15.109401757597706,-0.3755250918906021,-2.418362161443597,5.03242343716408,-31.791299898978743,-19.435026441376024,19.89059824240177,-0.37552509189118405,2.4183621614437216,5.032423437162727,31.79129989898093,-19.43502644137626,24.84729912351342,-2.6635732913180434,1.9238692455172193,4.943425788659344,3.779288847756945,-1.531499882588319,30.332452271511993,-2.9634425265056925,0.37207608472060927,4.589749088082236,-2.3078639925018933,5.7091914659556515,35.0,0.0
19.06,0.0,0.0,4.663952716830791,-2.9172726462809684,-0.34743570078939373,4.642299659365306,2.6015117341847755,4.799933901335962,10.133227704810604,-2.6142379393380404,-1.958936421774756,4.9277788480280895,-3.252089865233689,-1.6127460249808951,15.083794437067947,-0.32615062156512364,-2.7228829502415963,4.838516028363116,-28.97396034319243,-19.328516743607885,19.916205562931527,-0.326150621565719,2.72288295024174,4.838516028361765,28.97396034319425,-19.328516743607363,24.866772295189193,-2.614237939337962,1.958936421774182,4.927778848027614,3.252089865243235,-1.612746024985091,30.336047283169222,-2.9172726462811265,0.3474357007884121,4.642299659365313,-2.6015117341933944,4.799933901340028,35.0,0.0
