t,r0_x,r0_y,rdot0_x,rdot0_y,rddot0_x,rddot0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,rLeft_x,rLeft_y,rRight_x,rRight_y
9.51,6.224656354,-5.369233831,2.742358111,3.681852393,-9.015198722,15.7852999,13.17285569,-9.138688522,3.268516507,7.14452462,3.341630306,16.40620781,21,-9.667451369,2.65E-13,13.06076867,-2.50E-12,-1.836563928,28.82714431,-9.138688522,-3.268516507,7.14452462,-3.341630306,16.40620781,35.77534365,-5.369233831,-2.742358111,3.681852393,9.015198722,15.7852999,0,0,42,0
9.52,6.251615057,-5.331624019,2.648491991,3.840289859,-9.682662879,15.84777951,13.20568533,-9.06642535,3.292411225,7.308346564,1.389420519,16.37367018,21,-9.536954024,2.33E-13,13.03654794,-3.38E-12,-2.989305773,28.79431467,-9.06642535,-3.292411225,7.308346564,-1.389420519,16.37367018,35.74838494,-5.331624019,-2.648491991,3.840289859,9.682662879,15.84777951,0,0,42,0
9.53,6.277637147,-5.292446971,2.54861022,3.998767911,-10.20934375,15.80482636,13.23863614,-8.992515156,3.29674075,7.471797946,-0.603812612,16.32826681,21,-9.406758692,1.93E-13,13.00126559,-4.11E-12,-4.046633063,28.76136386,-8.992515156,-3.29674075,7.471797946,0.603812612,16.32826681,35.72236285,-5.292446971,-2.54861022,3.998767911,10.20934375,15.80482636,0,0,42,0
9.54,6.302657556,-5.251701722,2.444052627,4.156334511,-10.59781721,15.65947968,13.2715172,-8.916967029,3.281184435,7.634688116,-2.620187672,16.26729993,21,-9.27696761,1.47E-13,12.95588158,-4.65E-12,-5.009869972,28.7284828,-8.916967029,-3.281184435,7.634688116,2.620187672,16.26729993,35.69734244,-5.251701722,-2.444052627,4.156334511,10.59781721,15.65947968,0,0,42,0
9.55,6.326619082,-5.209392359,2.336377973,4.31190207,-10.85197123,15.41560916,13.30413298,-8.839792401,3.24537609,7.796893094,-4.640774586,16.1881403,21,-9.147675217,9.70E-14,12.90133807,-5.26E-12,-5.881198256,28.69586702,-8.839792401,-3.24537609,7.796893094,4.640774586,16.1881403,35.67338092,-5.209392359,-2.336377973,4.31190207,10.85197123,15.41560916,0,0,42,0
9.56,6.349481512,-5.165534398,2.226991466,4.464480861,-10.97799694,15.07859971,13.33628978,-8.761003538,3.189230186,7.95824509,-6.645650598,16.08799462,21,-9.018968117,4.51E-14,12.8385356,-5.50E-12,-6.663610361,28.66371022,-8.761003538,-3.189230186,7.95824509,6.645650598,16.08799462,35.65051849,-5.165534398,-2.226991466,4.464480861,10.97799694,15.07859971,0,0,42,0
9.57,6.37122162,-5.120154784,2.117144761,4.613179013,-10.98442927,14.6552933,13.36779575,-8.680613534,3.112941858,8.118532504,-8.613866145,15.96389933,21,-8.890925083,-7.25E-15,12.76833315,-5.49E-12,-7.360827408,28.63220425,-8.680613534,-3.112941858,8.118532504,8.613866145,15.96389933,35.62877838,-5.120154784,-2.117144761,4.613179013,10.98442927,14.6552933,0,0,42,0
9.58,6.39183317,-5.073291892,2.007935958,4.757202516,-10.88218583,14.15392917,13.39846087,-8.598636319,3.016986901,8.277499923,-10.52341102,15.81271263,21,-8.763617059,-5.86E-14,12.69154808,-5.31E-12,-7.977213533,28.60153913,-8.598636319,-3.016986901,8.277499923,10.52341102,15.81271263,35.60816683,-5.073291892,-2.007935958,4.757202516,10.88218583,14.15392917,0,0,42,0
9.59,6.411326912,-5.024995525,1.900309606,4.89585522,-10.68460377,13.58408264,13.42809699,-8.515086651,2.902121772,8.434848126,-12.35118105,15.6311045,21,-8.637107152,-1.08E-13,12.60895615,-5.47E-12,-8.517686986,28.57190301,-8.515086651,-2.902121772,8.434848126,12.35118105,15.6311045,35.58867309,-5.024995525,-1.900309606,4.89585522,10.68460377,13.58408264,0,0,42,0
9.6,6.429730587,-4.975326915,1.7950567,5.028538835,-10.40747471,12.95660243,13.45651776,-8.429980123,2.769383591,8.590234079,-14.07294566,15.41554479,21,-8.511450642,-1.55E-13,12.52129157,-4.86E-12,-8.987628444,28.54348224,-8.429980123,-2.769383591,8.590234079,14.07294566,15.41554479,35.57026941,-4.975326915,-1.7950567,5.028538835,10.40747471,12.95660243,0,0,42,0
9.61,6.447088925,-4.924358723,1.692814679,5.154752927,-10.06907779,12.28354661,13.48353871,-8.343333159,2.62009014,8.743270941,-15.66331636,15.16228957,21,-8.386694973,-1.98E-13,12.4292469,-4.77E-12,-9.392787061,28.51646129,-8.343333159,-2.62009014,8.743270941,15.66331636,15.16228957,35.55291108,-4.924358723,-1.692814679,5.154752927,10.06907779,12.28354661,0,0,42,0
9.62,6.463463641,-4.87217504,1.594067434,5.274094926,-9.690210883,11.57811678,13.5089772,-8.255163015,2.455839861,8.893528056,-17.09571664,14.8673659,21,-8.262879761,-2.38E-13,12.33347315,-3.81E-12,-9.739184862,28.4910228,-8.255163015,-2.455839861,8.893528056,17.09571664,14.8673659,35.53653636,-4.87217504,-1.594067434,5.274094926,9.690210883,11.57811678,0,0,42,0
9.63,6.478915622,-4.818861554,1.499076764,5.386304492,-9.290477689,10.85256241,13.53267285,-8.16549267,2.278491772,9.040527459,-18.3463778,14.527773,21,-8.140038067,-2.75E-13,12.23456706,-3.45E-12,-10.03304268,28.46732715,-8.16549267,-2.278491772,9.040527459,18.3463778,14.527773,35.52108438,-4.818861554,-1.499076764,5.386304492,9.290477689,10.85256241,0,0,42,0
9.64,6.493433467,-4.764463565,1.407803272,5.491346363,-8.873607308,10.11020893,13.55456014,-8.074371073,2.08990601,9.183805371,-19.40936077,14.14604043,21,-8.018201071,-3.07E-13,12.13298459,-2.54E-12,-10.28067958,28.44543986,-8.074371073,-2.08990601,9.183805371,19.40936077,14.14604043,35.50656653,-4.764463565,-1.407803272,5.491346363,8.873607308,10.11020893,0,0,42,0
9.65,6.507058222,-4.709053135,1.320509581,5.589027072,-8.453678012,9.359772219,13.57452243,-7.98183791,1.891932886,9.322989811,-20.26804097,13.7214643,21,-7.897391216,-3.33E-13,12.02912295,-2.01E-12,-10.48814839,28.42547757,-7.98183791,-1.891932886,9.322989811,20.26804097,13.7214643,35.49294178,-4.709053135,-1.320509581,5.589027072,8.453678012,9.359772219,0,0,42,0
9.66,6.519837123,-4.652706487,1.237360101,5.679207942,-8.044895191,8.609859734,13.5924581,-7.887934448,1.686532679,9.457710062,-20.90709249,13.25352422,21,-7.777628007,-3.49E-13,11.92334121,-9.81E-13,-10.66124228,28.4075419,-7.887934448,-1.686532679,9.457710062,20.90709249,13.25352422,35.48016288,-4.652706487,-1.237360101,5.679207942,8.044895191,8.609859734,0,0,42,0
9.67,6.531813336,-4.595498533,1.158366764,5.76183744,-7.659369379,7.867813661,13.60829319,-7.792706266,1.475776404,9.587589103,-21.3149152,12.74251783,21,-7.658928852,-3.56E-13,11.81595619,-9.95E-14,-10.80539652,28.39170681,-7.792706266,-1.475776404,9.587589103,21.3149152,12.74251783,35.46818666,-4.595498533,-1.158366764,5.76183744,7.659369379,7.867813661,0,0,42,0
9.68,6.54302596,-4.537502873,1.083389031,5.836951176,-7.307078192,7.139739487,13.62198132,-7.696203249,1.261845813,9.712243615,-21.48365158,12.18948054,21,-7.541309065,-3.52E-13,11.70724246,7.25E-13,-10.92559031,28.37801868,-7.696203249,-1.261845813,9.712243615,21.48365158,12.18948054,35.45697404,-4.537502873,-1.083389031,5.836951176,7.307078192,7.139739487,0,0,42,0
9.69,6.553510022,-4.478791799,1.012133886,5.904671904,-6.995829257,6.430534671,13.63350378,-7.598479594,1.047033394,9.831283979,-21.40920445,11.59611553,21,-7.424781862,-3.38E-13,11.59743235,1.45E-12,-11.02626889,28.36649622,-7.598479594,-1.047033394,9.831283979,21.40920445,11.59611553,35.44648998,-4.478791799,-1.012133886,5.904671904,6.995829257,6.430534671,0,0,42,0
9.7,6.563296481,-4.419436292,0.944155839,5.965209522,-6.73122414,5.743917426,13.64286946,-7.499593806,0.833742374,9.944314277,-21.09125631,10.96473456,21,-7.309358365,-3.15E-13,11.48671596,2.64E-12,-11.11128676,28.35713054,-7.499593806,-0.833742374,9.944314277,21.09125631,10.96473456,35.43670352,-4.419436292,-0.944155839,5.965209522,6.73122414,5.743917426,0,0,42,0
9.71,6.572412226,-4.359506023,0.878856927,6.018861071,-6.516623164,5.082455723,13.65011486,-7.399608701,0.624486713,10.05093229,-20.53329048,10.29820975,21,-7.1950476,-2.83E-13,11.37524111,3.47E-12,-11.18387217,28.34988514,-7.399608701,-0.624486713,10.05093229,20.53329048,10.29820975,35.42758777,-4.359506023,-0.878856927,6.018861071,6.516623164,5.082455723,0,0,42,0
9.72,6.580880078,-4.299069351,0.81548671,6.066010739,-6.353110961,4.447596779,13.65530414,-7.298591404,0.421891111,10.15072949,-19.74261483,9.599935811,21,-7.081856498,-2.44E-13,11.2631134,4.30E-12,-11.24661283,28.34469586,-7.298591404,-0.421891111,10.15072949,19.74261483,9.599935811,35.41911992,-4.299069351,-0.81548671,6.066010739,6.353110961,4.447596779,0,0,42,0
9.73,6.588718785,-4.238193326,0.753142277,6.107129854,-6.239462549,3.839697432,13.65852906,-7.196613347,0.228691003,10.24329107,-18.73038805,8.873802419,21,-6.969789893,-2.02E-13,11.1503962,4.54E-12,-11.30146207,28.34147094,-7.196613347,-0.228691003,10.24329107,18.73038805,8.873802419,35.41128122,-4.238193326,-0.753142277,6.107129854,6.239462549,3.839697432,0,0,42,0
9.74,6.59593743,-4.176938746,0.691194217,6.142568576,-6.171806178,3.257792858,13.65989978,-7.093749371,0.047211578,10.32831526,-17.51088148,8.124166764,21,-6.858851977,-1.56E-13,11.03714135,4.67E-12,-11.34978792,28.34010022,-7.093749371,-0.047211578,10.32831526,17.51088148,8.124166764,35.40406257,-4.176938746,-0.691194217,6.142568576,6.171806178,3.257792858,0,0,42,0
9.75,6.602534217,-4.115356473,0.629762445,6.172300935,-6.144427582,2.699896744,13.65952705,-6.990074303,-0.121189275,10.40575209,-16.09926585,7.355488387,21,-6.749049063,-1.06E-13,10.92343607,5.19E-12,-11.39245782,28.34047295,-6.990074303,0.121189275,10.40575209,16.09926585,7.355488387,35.39746578,-4.115356473,-0.629762445,6.172300935,6.144427582,2.699896744,0,0,42,0
9.76,6.608515797,-4.053503864,0.568400118,6.196576012,-6.151187586,2.16407785,13.65754777,-6.8856643,-0.2745466,10.47542256,-14.51344709,6.572215975,21,-6.64038537,-5.34E-14,10.80932537,5.22E-12,-11.42982566,28.34245223,-6.8856643,0.2745466,10.47542256,14.51344709,6.572215975,35.3914842,-4.053503864,-0.568400118,6.196576012,6.151187586,2.16407785,0,0,42,0
9.77,6.613885524,-3.991436169,0.506759741,6.215614496,-6.184347911,1.647750529,13.65411508,-6.780596582,-0.41114276,10.53719412,-12.77371022,5.778984891,21,-6.532864502,1.87E-15,10.69485965,5.46E-12,-11.46182127,28.34588492,-6.780596582,0.41114276,10.53719412,12.77371022,5.778984891,35.38611448,-3.991436169,-0.506759741,6.215614496,6.184347911,1.647750529,0,0,42,0
9.78,6.618642981,-3.929206153,0.444624724,6.229593653,-6.234510469,1.147680231,13.64939783,-6.674949396,-0.52954666,10.59098931,-10.90270896,4.980629335,21,-6.426489542,5.82E-14,10.58009698,5.27E-12,-11.48801997,28.35060217,-6.674949396,0.52954666,10.59098931,10.90270896,4.980629335,35.38135702,-3.929206153,-0.444624724,6.229593653,6.234510469,1.147680231,0,0,42,0
9.79,6.622783977,-3.86686409,0.381909391,6.238647321,-6.290593562,0.66001922,13.64358056,-6.568802012,-0.628613741,10.63678578,-8.925495632,4.182189792,21,-6.321263051,1.14E-13,10.46510301,5.24E-12,-11.50771451,28.35641944,-6.568802012,0.628613741,10.63678578,8.925495632,4.182189792,35.37721602,-3.86686409,-0.381909391,6.238647321,6.290593562,0.66001922,0,0,42,0
9.8,6.626300547,-3.804457765,0.318658967,6.242865914,-6.339807634,0.180346375,13.63686349,-6.462234727,-0.707485987,10.6746163,-6.869551951,3.388918414,21,-6.217187073,1.67E-13,10.34995103,4.54E-12,-11.5199894,28.36313651,-6.462234727,0.707485987,10.6746163,6.869551951,3.388918414,35.37369945,-3.804457765,-0.318658967,6.242865914,6.339807634,0.180346375,0,0,42,0
9.81,6.629180953,-3.742032474,0.255049592,6.242296417,-6.367630555,-0.296288449,13.62946254,-6.355328863,-0.765591918,10.70456876,-4.764820629,2.606281137,21,-6.114263125,2.14E-13,10.23472194,4.33E-12,-11.5237965,28.37053746,-6.355328863,0.765591918,10.70456876,4.764820629,2.606281137,35.37081905,-3.742032474,-0.255049592,6.242296417,6.367630555,-0.296288449,0,0,42,0
9.82,6.631415865,-3.679633138,0.191405456,6.236936694,-6.359318717,-0.774692718,13.6215985,-6.248164896,-0.802665033,10.72678654,-2.641847287,1.839562783,21,-6.012492013,2.55E-13,10.11950482,3.99E-12,-11.51806387,28.3784015,-6.248164896,0.802665033,10.72678654,2.641847287,1.839562783,35.36858414,-3.679633138,-0.191405456,6.236936694,6.359318717,-0.774692718,0,0,42,0
9.83,6.633017805,-3.617311682,0.128176584,6.226738733,-6.304699422,-1.257581039,13.61346469,-6.140816207,-0.818685441,10.74145489,-0.526019848,1.09267366,21,-5.911872853,2.88E-13,10.00440003,3.15E-12,-11.50185535,28.38653531,-6.140816207,0.818685441,10.74145489,0.526019848,1.09267366,35.36698219,-3.617311682,-0.128176584,6.226738733,6.304699422,-1.257581039,0,0,42,0
9.84,6.633989837,-3.555116255,0.065814063,6.21165744,-6.190548318,-1.74870234,13.60527931,-6.033358139,-0.813748139,10.74878482,1.553149259,0.370124893,21,-5.812403833,3.14E-13,9.889515181,2.25E-12,-11.47425911,28.39472069,-6.033358139,0.813748139,10.74878482,-1.553149259,0.370124893,35.36601016,-3.555116255,-0.065814063,6.21165744,6.190548318,-1.74870234,0,0,42,0
9.85,6.634341696,-3.493095678,0.004892532,6.191621108,-6.004762958,-2.251145649,13.59725364,-5.925863336,-0.788244382,10.74902432,3.567399806,-0.324053466,21,-5.714082036,3.34E-13,9.774963698,1.56E-12,-11.43454045,28.40274636,-5.925863336,0.788244382,10.74902432,-3.567399806,-0.324053466,35.3656583,-3.493095678,-0.004892532,6.191621108,6.004762958,-2.251145649,0,0,42,0
9.86,6.634092056,-3.431300179,-0.053879443,6.166528396,-5.736955499,-2.767127707,13.5895879,-5.818401064,-0.742875128,10.74245924,5.490439321,-0.986436522,21,-5.616903389,3.48E-13,9.660864975,6.18E-13,-11.38218666,28.4104121,-5.818401064,0.742875128,10.74245924,-5.490439321,-0.986436522,35.36590794,-3.431300179,0.053879443,6.166528396,5.736955499,-2.767127707,0,0,42,0
9.87,6.633268539,-3.369781389,-0.109659371,6.136248336,-5.378476386,-3.298015384,13.58247127,-5.711037217,-0.67865103,10.72941324,7.297949273,-1.614183802,21,-5.52086266,3.55E-13,9.547344346,-3.13E-13,-11.31692932,28.41752873,-5.711037217,0.67865103,10.72941324,-7.297949273,-1.614183802,35.36673146,-3.369781389,0.109659371,6.136248336,5.378476386,-3.298015384,0,0,42,0
9.88,6.631907706,-3.308592343,-0.161470837,6.100620327,-4.922438388,-3.844350893,13.57608189,-5.603834312,-0.596892439,10.71024781,8.967593419,-2.205020373,21,-5.425953461,3.54E-13,9.434533091,-1.15E-12,-11.23875856,28.42391811,-5.603834312,0.596892439,10.71024781,-8.967593419,-2.205020373,35.36809229,-3.308592343,0.161470837,6.100620327,4.922438388,-3.844350893,0,0,42,0
9.89,6.630055061,-3.24778748,-0.208203497,6.05945414,-4.363741,-4.40588023,13.57058683,-5.496851494,-0.499229404,10.68536225,10.47902825,-2.757218767,21,-5.332168246,3.43E-13,9.322568437,-2.19E-12,-11.14793024,28.42941317,-5.496851494,0.499229404,10.68536225,-10.47902825,-2.757218767,35.36994494,-3.24778748,0.208203497,6.05945414,4.363741,-4.40588023,0,0,42,0
9.9,6.627766214,-3.187422898,-0.248662058,6.012545794,-3.699433992,-4.981468574,13.5661393,-5.390144218,-0.387540378,10.6551839,11.81437809,-3.269660627,21,-5.23949829,3.22E-13,9.21158962,-2.52E-12,-11.04497242,28.4338607,-5.390144218,0.387540378,10.6551839,-11.81437809,-3.269660627,35.37223379,-3.187422898,0.248662058,6.012545794,3.699433992,-4.981468574,0,0,42,0
9.91,6.625112781,-3.127557628,-0.281936845,5.959809119,-2.930565429,-5.568533785,13.56286294,-5.28376248,-0.263476051,10.62008752,12.96079512,-3.742237963,21,-5.147933149,2.94E-13,9.101703194,-3.34E-12,-10.93070542,28.43713706,-5.28376248,0.263476051,10.62008752,-12.96079512,-3.742237963,35.37488722,-3.127557628,0.281936845,5.959809119,2.930565429,-5.568533785,0,0,42,0
9.92,6.622168599,-3.06824996,-0.306975958,5.901146791,-2.058510656,-6.164399856,13.56087998,-5.177754272,-0.128987653,10.5804723,13.90569648,-4.174967598,21,-5.057460852,2.58E-13,8.993012938,-4.02E-12,-10.80617489,28.43912002,-5.177754272,0.128987653,10.5804723,-13.90569648,-4.174967598,35.3778314,-3.06824996,0.306975958,5.901146791,2.058510656,-6.164399856,0,0,42,0
9.93,6.619016804,-3.009558384,-0.322754619,5.836488741,-1.08716009,-6.765598923,13.56029202,-5.07216383,0.013863601,10.53673323,14.63985717,-4.568491414,21,-4.968068773,2.15E-13,8.885613037,-4.82E-12,-10.67266611,28.43970798,-5.07216383,-0.013863601,10.53673323,-14.63985717,-4.568491414,35.3809832,-3.009558384,0.322754619,5.836488741,1.08716009,-6.765598923,0,0,42,0
9.94,6.61575177,-2.951541984,-0.328342546,5.765812399,-0.023531764,-7.367751516,13.56117532,-4.967031128,0.162988894,10.48924838,15.15822265,-4.924167754,21,-4.879743678,1.64E-13,8.779583342,-4.86E-12,-10.53167754,28.43882468,-4.967031128,-0.162988894,10.48924838,-15.15822265,-4.924167754,35.38424823,-2.951541984,0.328342546,5.765812399,0.023531763,-7.367751516,0,0,42,0
9.95,6.612479108,-2.894260439,-0.322903945,5.689142694,1.122181237,-7.965651883,13.56358075,-4.86239188,0.31627181,10.43837879,15.45994744,-5.244021924,21,-4.792471725,1.07E-13,8.674989367,-5.54E-12,-10.38488137,28.43641925,-4.86239188,-0.31627181,10.43837879,-15.45994744,-5.244021924,35.38752089,-2.894260439,0.322903945,5.689142694,-1.122181237,-7.965651883,0,0,42,0
9.96,6.609315672,-2.837774021,-0.305697515,5.606552056,2.336564549,-8.553360529,13.56753383,-4.75827754,0.471568332,10.38446857,15.54843371,-5.530691138,21,-4.706238465,4.72E-14,8.571882292,-5.83E-12,-10.23408124,28.43246617,-4.75827754,-0.471568332,10.38446857,-15.54843371,-5.530691138,35.39068433,-2.837774021,0.305697515,5.606552056,-2.336564549,-8.553360529,0,0,42,0
9.97,6.606389552,-2.782143597,-0.27607645,5.518160414,3.602938253,-9.12430326,13.57303471,-4.6547153,0.626706842,10.32784482,15.43136883,-5.787364162,21,-4.621028839,-1.19E-14,8.47029896,-5.58E-12,-10.08116763,28.42696529,-4.6547153,-0.626706842,10.32784482,-15.43136883,-5.787364162,35.39361045,-2.782143597,0.27607645,5.518160414,-3.602938253,-9.12430326,0,0,42,0
9.98,6.603829409,-2.727427257,-0.233638697,5.424166351,4.903412423,-9.672032513,13.58006711,-4.551729999,0.779703011,10.26879316,15.11876034,-6.017351423,21,-4.536827579,-6.70E-14,8.370256439,-5.57E-12,-9.928080818,28.41993289,-4.551729999,-0.779703011,10.26879316,-15.11876034,-6.017351423,35.39617059,-2.727427257,0.233638697,5.424166351,-4.903412423,-9.672032513,0,0,42,0
9.99,6.601760076,-2.67367808,-0.178169443,5.324849754,6.220095237,-10.1906288,13.5886067,-4.449345804,0.928711588,10.20755378,14.62146524,-6.223816633,21,-4.4536192,-1.19E-13,8.271739837,-5.61E-12,-9.7767907,28.4113933,-4.449345804,-0.928711588,10.20755378,-14.62146524,-6.223816633,35.39823992,-2.67367808,0.178169443,5.324849754,-6.220095237,-10.1906288,0,0,42,0
10,6.600314177,-2.620947999,-0.109498727,5.220520035,7.532505543,-10.67394341,13.5986072,-4.347583718,1.071825345,10.1443546,13.95396405,-6.410224265,21,-4.371388219,-1.68E-13,8.174716276,-4.81E-12,-9.629248294,28.4013928,-4.347583718,-1.071825345,10.1443546,-13.95396405,-6.410224265,35.39968582,-2.620947999,0.109498727,5.220520035,-7.532505543,-10.67394341,0,0,42,0
10.01,6.599621056,-2.569284774,-0.027720735,5.111545954,8.819449175,-11.11625158,13.61000579,-4.24646297,1.207374031,10.07938575,13.13284609,-6.579998596,21,-4.290119915,-2.14E-13,8.079137067,-4.65E-12,-9.487350173,28.38999421,-4.24646297,-1.207374031,10.07938575,-13.13284609,-6.579998596,35.40037894,-2.569284774,0.027720735,5.111545954,-8.819449175,-11.11625158,0,0,42,0
10.02,6.599806726,-2.518731974,0.066805219,4.998355799,10.05902278,-11.51227964,13.62272316,-4.146001025,1.33392572,10.01279933,12.17681559,-6.736498439,21,-4.209800331,-2.57E-13,7.98493769,-3.81E-12,-9.352902064,28.37727684,-4.146001025,-1.33392572,10.01279933,-12.17681559,-6.736498439,35.40019327,-2.518731974,-0.066805219,4.998355799,-10.05902278,-11.51227964,0,0,42,0
10.03,6.600993863,-2.469328976,0.173454701,4.881437378,11.22860824,-11.85722848,13.63666352,-4.04621358,1.450286813,9.944709493,11.10670541,-6.882993542,21,-4.130416274,-2.94E-13,7.892037801,-3.00E-12,-9.227581644,28.36333648,-4.04621358,-1.450286813,9.944709493,-11.10670541,-6.882993542,35.39900614,-2.469328976,-0.173454701,4.881437378,-11.22860824,-11.85722848,0,0,42,0
10.04,6.60330181,-2.421110963,0.291338154,4.761338023,12.30486838,-12.14679635,13.65171457,-3.947114572,1.555502038,9.875192418,9.945488639,-7.022641111,21,-4.051955312,-3.24E-13,7.800341227,-1.99E-12,-9.112900536,28.34828543,-3.947114572,-1.555502038,9.875192418,-9.945488639,-7.022641111,35.39669819,-2.421110963,-0.291338154,4.761338023,-12.30486838,-12.14679635,0,0,42,0
10.05,6.606843588,-2.374108418,0.41930839,4.638659612,13.26438015,-12.37736241,13.66775092,-3.848716546,1.64885963,9.804287767,8.717611817,-7.158366829,21,-3.97440579,-3.42E-13,7.709737193,-1.61E-12,-9.010175513,28.33224908,-3.848716546,-1.64885963,9.804287767,-8.717611817,-7.158366829,35.39315641,-2.374108418,-0.41930839,4.638659612,-13.26438015,-12.37736241,0,0,42,0
10.06,6.61170309,-2.32834236,0.556092956,4.513999113,14.08872593,-12.54723603,13.68466245,-3.751034373,1.729848319,9.732021883,7.443445092,-7.29209417,21,-3.897757208,-3.52E-13,7.620104547,-6.47E-13,-8.920591493,28.31533755,-3.751034373,-1.729848319,9.732021883,-7.443445092,-7.29209417,35.38829691,-2.32834236,-0.556092956,4.513999113,-14.08872593,-12.54723603,0,0,42,0
10.07,6.617968604,-2.283829832,0.700297681,4.387968621,14.75753731,-12.65479971,13.70231851,-3.654081587,1.798019424,9.658410079,6.146562501,-7.425823726,21,-3.822000661,-3.52E-13,7.531297383,4.76E-13,-8.845084971,28.29768149,-3.654081587,-1.798019424,9.658410079,-6.146562501,-7.425823726,35.3820314,-2.283829832,-0.700297681,4.387968621,-14.75753731,-12.65479971,0,0,42,0
10.08,6.625713148,-2.240582382,0.850353958,4.261180968,15.2522946,-12.69946157,13.7205856,-3.557871343,1.853150005,9.583455112,4.84996499,-7.561090649,21,-3.747128728,-3.43E-13,7.443165392,1.41E-12,-8.784364423,28.2794144,-3.557871343,-1.853150005,9.583455112,-4.84996499,-7.561090649,35.37428685,-2.240582382,-0.850353958,4.261180968,-15.2522946,-12.69946157,0,0,42,0
10.09,6.634987943,-2.198605116,1.004523199,4.134241606,15.55771607,-12.68189615,13.73933424,-3.462417089,1.895268303,9.507148814,3.574652592,-7.698815978,21,-3.673135464,-3.25E-13,7.355557665,2.52E-12,-8.738927366,28.26066576,-3.462417089,-1.895268303,9.507148814,-3.574652592,-7.698815978,35.36501206,-2.198605116,-1.004523199,4.134241606,-15.55771607,-12.68189615,0,0,42,0
10.1,6.645822415,-2.1578967,1.160896843,4.007748603,15.66179637,-12.60393092,13.758439,-3.367732564,1.924653741,9.42947209,2.339604252,-7.83936566,21,-3.600016394,-2.97E-13,7.268322694,3.45E-12,-8.709060797,28.241561,-3.367732564,-1.924653741,9.42947209,-2.339604252,-7.83936566,35.35417758,-2.1578967,-1.160896843,4.007748603,-15.66179637,-12.60393092,0,0,42,0
10.11,6.658224191,-2.118449361,1.317396347,3.882292651,15.55584001,-12.46843147,13.77777846,-3.273831799,1.941836922,9.350394916,1.161759997,-7.982611155,21,-3.527768518,-2.60E-13,7.181308371,4.22E-12,-8.694842675,28.22222154,-3.273831799,-1.941836922,9.350394916,-1.161759997,-7.982611155,35.34177581,-2.118449361,-1.317396347,3.882292651,-15.55584001,-12.46843147,0,0,42,0
10.12,6.672179103,-2.080248885,1.471773195,3.758457058,15.23448964,-12.27918628,13.79723526,-3.180729116,1.94759963,9.269876346,0.056005664,-8.127991386,21,-3.45639031,-2.15E-13,7.09436199,5.25E-12,-8.69614444,28.20276474,-3.180729116,-1.94759963,9.269876346,-0.056005664,-8.127991386,35.3278209,-2.080248885,-1.471773195,3.758457058,-15.23448964,-12.27918628,0,0,42,0
10.13,6.687646204,-2.043274585,1.621680301,3.636811889,14.6968836,-12.04100616,13.81670293,-3.088439395,1.94293049,9.187865059,-0.9661363,-8.274438609,21,-3.385881288,-1.62E-13,7.00733169,5.67E-12,-8.712675961,28.18329707,-3.088439395,-1.94293049,9.187865059,0.9661363,-8.274438609,35.3123538,-2.043274585,-1.621680301,3.636811889,-14.6968836,-12.04100616,0,0,42,0
10.14,6.704541772,-2.007500343,1.7651684,3.517824742,13.9507388,-11.76028458,13.83611418,-2.996979172,1.928630183,9.104340618,-1.901552096,-8.419964679,21,-3.316240819,-1.05E-13,6.920071876,6.38E-12,-8.744184518,28.16388582,-2.996979172,-1.928630183,9.104340618,1.901552096,-8.419964679,35.29545823,-2.007500343,-1.7651684,3.517824742,-13.9507388,-11.76028458,0,0,42,0
10.15,6.722806758,-1.972897927,1.900062174,3.40186771,12.99756807,-11.44207277,13.85535757,-2.906362793,1.905619929,9.019343945,-2.739281948,-8.56346124,21,-3.247473716,-4.42E-14,6.832429924,6.64E-12,-8.789959742,28.14464243,-2.906362793,-1.905619929,9.019343945,2.739281948,-8.56346124,35.27719324,-1.972897927,-1.900062174,3.40186771,-12.99756807,-11.44207277,0,0,42,0
10.16,6.742367402,-1.939436954,2.024254027,3.289259543,11.84128106,-11.09176264,13.87432697,-2.816603695,1.874877579,8.932929621,-3.470081921,-8.703654201,21,-3.17958625,1.93E-14,6.744261881,6.72E-12,-8.849103812,28.12567303,-2.816603695,-1.874877579,8.932929621,3.470081921,-8.703654201,35.2576326,-1.939436954,-2.024254027,3.289259543,-11.84128106,-11.09176264,0,0,42,0
10.17,6.763126285,-1.907084779,2.135801962,3.180264039,10.49021411,-10.71533867,13.89293322,-2.72771483,1.837388338,8.845161743,-4.088688219,-8.838941189,21,-3.112585338,8.49E-14,6.65543524,6.74E-12,-8.920633291,28.10706678,-2.72771483,-1.837388338,8.845161743,4.088688219,-8.838941189,35.23687371,-1.907084779,-2.135801962,3.180264039,-10.49021411,-10.71533867,0,0,42,0
